,nom_liste,nuance,annee,election,tour,region,departement,inscrits,votants,exprimes,voix,clef
6185,N.C.,LR,2017,Législatives,2,24,37,428758,188300,166395,43089,Législatives22017
6186,N.C.,LR,2017,Législatives,2,24,41,245275,117615,106439,19108,Législatives22017
6187,N.C.,LR,2017,Législatives,2,24,45,452835,198819,177789,70288,Législatives22017
6188,N.C.,LR,2017,Législatives,2,27,21,360813,162487,143694,43361,Législatives22017
6189,N.C.,LR,2017,Législatives,2,27,25,368383,163861,147604,46302,Législatives22017
6190,N.C.,LR,2017,Législatives,2,27,39,190145,89940,79963,42020,Législatives22017
6191,N.C.,LR,2017,Législatives,2,27,71,406284,172879,151982,55887,Législatives22017
6192,N.C.,LR,2017,Législatives,2,27,89,241749,110965,100179,18243,Législatives22017
6193,N.C.,LR,2017,Législatives,2,27,90,95333,42140,36771,9410,Législatives22017
6194,N.C.,LR,2017,Législatives,2,28,14,501178,220954,196927,49521,Législatives22017
6195,N.C.,LR,2017,Législatives,2,28,50,378918,165788,148810,51014,Législatives22017
6196,N.C.,LR,2017,Législatives,2,28,61,208605,99536,91310,34579,Législatives22017
6197,N.C.,LR,2017,Législatives,2,28,76,880635,377196,339701,43720,Législatives22017
6198,N.C.,LR,2017,Législatives,2,32,02,375746,164771,150797,19019,Législatives22017
6199,N.C.,LR,2017,Législatives,2,32,59,1805129,731852,663209,110122,Législatives22017
6200,N.C.,LR,2017,Législatives,2,32,60,562261,238943,217329,74861,Législatives22017
6201,N.C.,LR,2017,Législatives,2,32,62,1090652,488936,444492,44431,Législatives22017
6202,N.C.,LR,2017,Législatives,2,32,80,327564,149195,133237,20688,Législatives22017
6203,N.C.,LR,2017,Législatives,2,44,08,194287,80409,73274,50360,Législatives22017
6204,N.C.,LR,2017,Législatives,2,44,10,203893,93410,85365,40358,Législatives22017
6205,N.C.,LR,2017,Législatives,2,44,51,381594,159190,144928,46558,Législatives22017
6206,N.C.,LR,2017,Législatives,2,44,52,133997,60361,54082,29136,Législatives22017
6207,N.C.,LR,2017,Législatives,2,44,54,494761,202974,181212,28208,Législatives22017
6208,N.C.,LR,2017,Législatives,2,44,57,751115,285650,259469,55513,Législatives22017
6209,N.C.,LR,2017,Législatives,2,44,67,766612,311211,288435,129882,Législatives22017
6210,N.C.,LR,2017,Législatives,2,44,68,526584,213658,198182,76184,Législatives22017
6211,N.C.,LR,2017,Législatives,2,44,88,282546,128319,113737,46677,Législatives22017
6212,N.C.,LR,2017,Législatives,2,52,44,994939,435631,391784,74063,Législatives22017
6213,N.C.,LR,2017,Législatives,2,52,49,568961,248549,223419,63113,Législatives22017
6214,N.C.,LR,2017,Législatives,2,52,53,222474,103395,95198,14869,Législatives22017
6215,N.C.,LR,2017,Législatives,2,52,72,405568,169905,151019,59117,Législatives22017
6216,N.C.,LR,2017,Législatives,2,52,85,514507,227384,206100,56060,Législatives22017
6217,N.C.,LR,2017,Législatives,2,53,22,455813,229550,205876,40648,Législatives22017
6218,N.C.,LR,2017,Législatives,2,53,29,689380,322597,287576,45713,Législatives22017
6219,N.C.,LR,2017,Législatives,2,53,35,731375,335325,304456,67146,Législatives22017
6220,N.C.,LR,2017,Législatives,2,53,56,471856,215293,191676,36496,Législatives22017
6221,N.C.,LR,2017,Législatives,2,75,16,259767,114150,101112,13011,Législatives22017
6222,N.C.,LR,2017,Législatives,2,75,17,491003,210085,186347,68977,Législatives22017
6223,N.C.,LR,2017,Législatives,2,75,19,185174,94094,79851,18874,Législatives22017
6224,N.C.,LR,2017,Législatives,2,75,23,92984,44710,37246,15558,Législatives22017
6225,N.C.,LR,2017,Législatives,2,75,33,1086553,463038,414463,39872,Législatives22017
6226,N.C.,LR,2017,Législatives,2,75,64,502161,237982,208075,22893,Législatives22017
6227,N.C.,LR,2017,Législatives,2,75,79,272401,124592,114455,13300,Législatives22017
6228,N.C.,LR,2017,Législatives,2,75,86,306765,135363,119328,9261,Législatives22017
6229,N.C.,LR,2017,Législatives,2,75,87,265262,130695,114293,12668,Législatives22017
6230,N.C.,LR,2017,Législatives,2,76,12,217966,101841,86376,32697,Législatives22017
6231,N.C.,LR,2017,Législatives,2,76,31,899708,408514,364006,14429,Législatives22017
6232,N.C.,LR,2017,Législatives,2,76,46,136150,71258,61892,16358,Législatives22017
6233,N.C.,LR,2017,Législatives,2,76,48,59436,32914,29041,16440,Législatives22017
6234,N.C.,LR,2017,Législatives,2,76,81,291206,141600,123089,21031,Législatives22017
6235,N.C.,LR,2017,Législatives,2,84,01,416399,174027,159166,65707,Législatives22017
6236,N.C.,LR,2017,Législatives,2,84,03,253423,119445,105387,29172,Législatives22017
6237,N.C.,LR,2017,Législatives,2,84,07,249235,114263,99500,16926,Législatives22017
6238,N.C.,LR,2017,Législatives,2,84,15,117259,61136,56335,30002,Législatives22017
6239,N.C.,LR,2017,Législatives,2,84,26,369481,160499,140841,50176,Législatives22017
6240,N.C.,LR,2017,Législatives,2,84,38,856668,355020,318869,42056,Législatives22017
